Nomer elektrolizera,,,min,max
6.0,RMPR: vremia zapreta,RMPR: vremia zapreta_1,-0.2404374878076889,0.3237585752433979
6.0,RMPR: vremia zapreta,RMPR: vremia zapreta_2,0.3237585752433979,5.1
6.0,Shum,Shum_0,0.006,0.007067989750573597
6.0,Shum,Shum_1,0.007067989750573597,0.018733626707912655
6.0,Shum,Shum_2,0.018733626707912655,0.08199999999999999
6.0,Tsel. KO,Tsel. KO_0,2.25,2.259507132934732
6.0,Tsel. KO,Tsel. KO_1,2.259507132934732,2.3457455361044417
6.0,Tsel. KO,Tsel. KO_2,2.3457455361044417,2.65
6.0,Tsel. napr. el-ra,Tsel. napr. el-ra_0,3.65,3.6697792951608017
6.0,Tsel. napr. el-ra,Tsel. napr. el-ra_1,3.6697792951608017,3.766770454302163
6.0,Tsel. napr. el-ra,Tsel. napr. el-ra_2,3.766770454302163,4.13
6.0,Tsel. temp. el-ta,Tsel. temp. el-ta_0,962.0,960.0089832780438
6.0,Tsel. temp. el-ta,Tsel. temp. el-ta_1,960.0089832780438,964.6173512415291
6.0,Tsel. temp. el-ta,Tsel. temp. el-ta_2,964.6173512415291,988.0
6.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_0,928.0,949.9067502806225
6.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_1,949.9067502806225,966.1372379891721
6.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_2,966.1372379891721,995.0
6.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._0,910.0,941.8136219240034
6.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._1,941.8136219240034,959.8747089474884
6.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._2,959.8747089474884,987.0
6.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_0,-29.0,1.490100501102357
6.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_1,1.490100501102357,12.857019144392474
6.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_2,12.857019144392474,45.0
6.0,Ustavka APG,Ustavka APG_0,1.1,1.0559117756658007
6.0,Ustavka APG,Ustavka APG_1,1.0559117756658007,1.4011051236728578
6.0,Ustavka APG,Ustavka APG_2,1.4011051236728578,2.0
6.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._0,0.0,-0.09450135940269366
6.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._1,-0.09450135940269366,0.15786059431004595
6.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._2,0.15786059431004595,3.7
6.0,Vremia na golod.,Vremia na golod._0,0.0,-4.18593038183292
6.0,Vremia na golod.,Vremia na golod._1,-4.18593038183292,26.57206307758905
6.0,Vremia na golod.,Vremia na golod._2,26.57206307758905,112.0
6.0,Vremia otkl. APG,Vremia otkl. APG_0,0.0,-0.10746338995011281
6.0,Vremia otkl. APG,Vremia otkl. APG_1,-0.10746338995011281,0.16735579879649679
6.0,Vremia otkl. APG,Vremia otkl. APG_2,0.16735579879649679,3.6
6.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_0,4.6,7.7627226938834
6.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_1,7.7627226938834,12.354837923309837
6.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_2,12.354837923309837,19.9
6.0,Vremia v nedopitke,Vremia v nedopitke_0,1.6,4.811558591894316
6.0,Vremia v nedopitke,Vremia v nedopitke_1,4.811558591894316,8.132159262624391
6.0,Vremia v nedopitke,Vremia v nedopitke_2,8.132159262624391,10.8
6.0,Vremia v perepitke,Vremia v perepitke_0,0.6,4.957448067648499
6.0,Vremia v perepitke,Vremia v perepitke_1,4.957448067648499,7.541449801565325
6.0,Vremia v perepitke,Vremia v perepitke_2,7.541449801565325,10.3
6.0,Vremia v teste,Vremia v teste_0,0.0,-0.15902357228930297
6.0,Vremia v teste,Vremia v teste_1,-0.15902357228930297,1.4445489212973879
6.0,Vremia v teste,Vremia v teste_2,1.4445489212973879,5.4
6.0,Vremia zapreta APG,Vremia zapreta APG_0,0.0,-0.011901268830479254
6.0,Vremia zapreta APG,Vremia zapreta APG_1,-0.011901268830479254,0.012929924230920108
6.0,Vremia zapreta APG,Vremia zapreta APG_2,0.012929924230920108,0.4
6.0,Vylivka: L/O,Vylivka: L/O_0,1000.0,3481.87006345235
6.0,Vylivka: L/O,Vylivka: L/O_1,3481.87006345235,4568.636082606941
6.0,Vylivka: L/O,Vylivka: L/O_2,4568.636082606941,8300.0
6.0,Vylivka: zadanie,Vylivka: zadanie_0,1900.0,3588.4712995996892
6.0,Vylivka: zadanie,Vylivka: zadanie_1,3588.4712995996892,4359.962608446288
6.0,Vylivka: zadanie,Vylivka: zadanie_2,4359.962608446288,5110.0
7.0,APG,APG_0,6693.4000000000015,41410.292763208345
7.0,APG,APG_1,41410.292763208345,49514.446986975454
7.0,APG,APG_2,49514.446986975454,63971.6
7.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._0,0.0,29.427077424339636
7.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._1,29.427077424339636,104.03949127514602
7.0,AlF3: kol-vo doz v avt.rezh.,AlF3: kol-vo doz v avt.rezh._2,104.03949127514602,251.0
7.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_0,5.7,-45.02100905943465
7.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_1,-45.02100905943465,213.5122654885308
7.0,AlF3: ustavka pitaniia,AlF3: ustavka pitaniia_2,213.5122654885308,480.0
7.0,AlF3: ves dozy,AlF3: ves dozy_0,0.66,0.7124145498115351
7.0,AlF3: ves dozy,AlF3: ves dozy_1,0.7124145498115351,0.9465079594135675
7.0,AlF3: ves dozy,AlF3: ves dozy_2,0.9465079594135675,1.09
7.0,Cr. dobavka po shumam,Cr. dobavka po shumam_0,0.0,-0.006531432594549678
7.0,Cr. dobavka po shumam,Cr. dobavka po shumam_1,-0.006531432594549678,0.019858398061118346
7.0,Cr. dobavka po shumam,Cr. dobavka po shumam_2,0.019858398061118346,0.14400000000000002
7.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_0,0.0,0.01994571681799489
7.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_1,0.01994571681799489,0.04745178501888903
7.0,Cr. dobavka pri zamene,Cr. dobavka pri zamene_2,0.04745178501888903,0.08800000000000001
7.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_0,0.0,-0.0023370829562754936
7.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_1,-0.0023370829562754936,0.0030277515822857808
7.0,Cr. vremennaia dobavka,Cr. vremennaia dobavka_2,0.0030277515822857808,0.047
7.0,Dlit. shuma,Dlit. shuma_0,0.0,-0.6069504661072633
7.0,Dlit. shuma,Dlit. shuma_1,-0.6069504661072633,3.1667831020905304
7.0,Dlit. shuma,Dlit. shuma_2,3.1667831020905304,15.4
7.0,Dlitelnost vylivki,Dlitelnost vylivki_0,4.0,18.297485404278127
7.0,Dlitelnost vylivki,Dlitelnost vylivki_1,18.297485404278127,27.59938243376618
7.0,Dlitelnost vylivki,Dlitelnost vylivki_2,27.59938243376618,36.0
7.0,Dob. napr.,Dob. napr._0,0.0,0.008990945107810441
7.0,Dob. napr.,Dob. napr._1,0.008990945107810441,0.05748365142536291
7.0,Dob. napr.,Dob. napr._2,0.05748365142536291,0.189
7.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_0,-0.058,-0.006755064048914829
7.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_1,-0.006755064048914829,0.03792479218998749
7.0,Dobavka k ust. po T elektrolita,Dobavka k ust. po T elektrolita_2,0.03792479218998749,0.103
7.0,Doza glinozema,Doza glinozema_0,5.9,6.188422324853275
7.0,Doza glinozema,Doza glinozema_1,6.188422324853275,7.626287447373062
7.0,Doza glinozema,Doza glinozema_2,7.626287447373062,11.0
7.0,El-lit: CaF2,El-lit: CaF2_0,4.99,5.308114233956104
7.0,El-lit: CaF2,El-lit: CaF2_1,5.308114233956104,5.764069467976567
7.0,El-lit: CaF2,El-lit: CaF2_2,5.764069467976567,6.7
7.0,El-lit: KO,El-lit: KO_0,2.06,2.2147087044823803
7.0,El-lit: KO,El-lit: KO_1,2.2147087044823803,2.3715455294287646
7.0,El-lit: KO,El-lit: KO_2,2.3715455294287646,2.71
7.0,El-lit: MgF2,El-lit: MgF2_0,0.31,0.5832053075380979
7.0,El-lit: MgF2,El-lit: MgF2_1,0.5832053075380979,0.7326195579729582
7.0,El-lit: MgF2,El-lit: MgF2_2,0.7326195579729582,0.91
7.0,El-lit: temp-ra,El-lit: temp-ra_0,932.0,949.1224443603031
7.0,El-lit: temp-ra,El-lit: temp-ra_1,949.1224443603031,966.9303415634505
7.0,El-lit: temp-ra,El-lit: temp-ra_2,966.9303415634505,1000.0
7.0,El-t: uroven (fakt),El-t: uroven (fakt)_0,9.0,14.444420396036666
7.0,El-t: uroven (fakt),El-t: uroven (fakt)_1,14.444420396036666,19.061444706602632
7.0,El-t: uroven (fakt),El-t: uroven (fakt)_2,19.061444706602632,30.0
7.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_0,0.1,4.854360273787957
7.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_1,4.854360273787957,10.729930266752598
7.0,Int. mezhdu vyl. i zam. anoda,Int. mezhdu vyl. i zam. anoda_2,10.729930266752598,31.1
7.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._0,0.3,2.1284875830678427
7.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._1,2.1284875830678427,5.320377772454085
7.0,Int. mezhdu zam. i vyl.,Int. mezhdu zam. i vyl._2,5.320377772454085,14.7
7.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_0,0.3,1.8720777320342568
7.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_1,1.8720777320342568,7.753572492180975
7.0,Int. mezhdu zam. i zas. anoda,Int. mezhdu zam. i zas. anoda_2,7.753572492180975,61.7
7.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._0,683.0,5720.514277537097
7.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._1,5720.514277537097,7608.414451338729
7.0,Kol-vo doz APG v avt.rezh.,Kol-vo doz APG v avt.rezh._2,7608.414451338729,10318.0
7.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_0,11.0,862.7936827293356
7.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_1,862.7936827293356,1409.1651408000762
7.0,Kol-vo doz APG v nedopitke,Kol-vo doz APG v nedopitke_2,1409.1651408000762,1834.0
7.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_0,535.0,2158.4431191727213
7.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_1,2158.4431191727213,3828.2563664995782
7.0,Kol-vo doz APG v nominale,Kol-vo doz APG v nominale_2,3828.2563664995782,5738.0
7.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_0,79.0,1821.1545422127176
7.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_1,1821.1545422127176,3090.886664556966
7.0,Kol-vo doz APG v perepitke,Kol-vo doz APG v perepitke_2,3090.886664556966,4089.0
7.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_0,0.0,-18.226175741234734
7.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_1,-18.226175741234734,137.08929588468962
7.0,Kol-vo doz APG v teste,Kol-vo doz APG v teste_2,137.08929588468962,535.0
7.0,Kol-vo nedopitok,Kol-vo nedopitok_0,0.0,11.972628563853078
7.0,Kol-vo nedopitok,Kol-vo nedopitok_1,11.972628563853078,17.457202442759705
7.0,Kol-vo nedopitok,Kol-vo nedopitok_2,17.457202442759705,26.0
7.0,Kol-vo perepitok,Kol-vo perepitok_0,0.0,10.855880284201557
7.0,Kol-vo perepitok,Kol-vo perepitok_1,10.855880284201557,16.487249767231212
7.0,Kol-vo perepitok,Kol-vo perepitok_2,16.487249767231212,23.0
7.0,Kol-vo testov,Kol-vo testov_0,0.0,0.3971421657267493
7.0,Kol-vo testov,Kol-vo testov_1,0.3971421657267493,5.056200964324684
7.0,Kol-vo testov,Kol-vo testov_2,5.056200964324684,11.0
7.0,Metall kovshei: Fe,Metall kovshei: Fe_0,0.0211,0.042618104014622855
7.0,Metall kovshei: Fe,Metall kovshei: Fe_1,0.042618104014622855,0.08908121827453352
7.0,Metall kovshei: Fe,Metall kovshei: Fe_2,0.08908121827453352,0.1938
7.0,Metall kovshei: Si,Metall kovshei: Si_0,0.0313,0.031791150030969655
7.0,Metall kovshei: Si,Metall kovshei: Si_1,0.031791150030969655,0.0665815156316811
7.0,Metall kovshei: Si,Metall kovshei: Si_2,0.0665815156316811,0.2347
7.0,Metall: uroven,Metall: uroven_0,9.0,13.666456602985154
7.0,Metall: uroven,Metall: uroven_1,13.666456602985154,18.735302927806632
7.0,Metall: uroven,Metall: uroven_2,18.735302927806632,24.0
7.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_0,9.0,13.615504938366017
7.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_1,13.615504938366017,18.868366029375917
7.0,Metall: uroven (rasch.),Metall: uroven (rasch.)_2,18.868366029375917,30.0
7.0,Napr. el-ra,Napr. el-ra_0,3.494,3.724452338836745
7.0,Napr. el-ra,Napr. el-ra_1,3.724452338836745,3.921496228393234
7.0,Napr. el-ra,Napr. el-ra_2,3.921496228393234,5.267
7.0,Napr. oshin.,Napr. oshin._0,0.039000595,0.5185085436204999
7.0,Napr. oshin.,Napr. oshin._1,0.5185085436204999,0.8587995829004191
7.0,Napr. oshin.,Napr. oshin._2,0.8587995829004191,0.993667689
7.0,Napr. priv.,Napr. priv._0,3.498,3.7213477044729544
7.0,Napr. priv.,Napr. priv._1,3.7213477044729544,3.919782346959831
7.0,Napr. priv.,Napr. priv._2,3.919782346959831,5.266
7.0,Napr. zad.,Napr. zad._0,3.645,3.6873116025044035
7.0,Napr. zad.,Napr. zad._1,3.6873116025044035,3.8558037538512226
7.0,Napr. zad.,Napr. zad._2,3.8558037538512226,4.867
7.0,Obr. EDS,Obr. EDS_0,1.043,1.3461943709257975
7.0,Obr. EDS,Obr. EDS_1,1.3461943709257975,1.7967901992431925
7.0,Obr. EDS,Obr. EDS_2,1.7967901992431925,2.194
7.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_0,1.0,5.213771243241988
7.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_1,5.213771243241988,24.57943407433556
7.0,RMPR: dlit. MAINA,RMPR: dlit. MAINA_2,24.57943407433556,75.0
7.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_0,3.0,11.47157898597896
7.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_1,11.47157898597896,30.744756554859897
7.0,RMPR: dlit. VIRA,RMPR: dlit. VIRA_2,30.744756554859897,92.0
7.0,RMPR: koeff.,RMPR: koeff._0,21.2,28.42467407276542
7.0,RMPR: koeff.,RMPR: koeff._1,28.42467407276542,38.748727837594636
7.0,RMPR: koeff.,RMPR: koeff._2,38.748727837594636,51.6
7.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_0,0.0,2.8724570841175074
7.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_1,2.8724570841175074,11.519901475764932
7.0,RMPR: kol-vo MAINA,RMPR: kol-vo MAINA_2,11.519901475764932,30.0
7.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_0,0.0,7.760613857619871
7.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_1,7.760613857619871,17.154889448772487
7.0,RMPR: kol-vo VIRA,RMPR: kol-vo VIRA_2,17.154889448772487,43.0
7.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._0,0.0,-0.5039537477465834
7.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._1,-0.5039537477465834,1.1578846808839864
7.0,RMPR: vremia v ruch.rezh.,RMPR: vremia v ruch.rezh._2,1.1578846808839864,16.8
7.0,RMPR: vremia zapreta,RMPR: vremia zapreta_0,0.0,-0.2084977210294001
7.0,RMPR: vremia zapreta,RMPR: vremia zapreta_1,-0.2084977210294001,0.282707860632633
7.0,RMPR: vremia zapreta,RMPR: vremia zapreta_2,0.282707860632633,3.9
7.0,Shum,Shum_0,0.006,0.0036806055420502085
7.0,Shum,Shum_1,0.0036806055420502085,0.023276043980359658
7.0,Shum,Shum_2,0.023276043980359658,0.267
7.0,Tsel. KO,Tsel. KO_0,2.25,2.260400893408886
7.0,Tsel. KO,Tsel. KO_1,2.260400893408886,2.3481642603246673
7.0,Tsel. KO,Tsel. KO_2,2.3481642603246673,2.7000000000000006
7.0,Tsel. napr. el-ra,Tsel. napr. el-ra_0,3.65,3.6474898284533706
7.0,Tsel. napr. el-ra,Tsel. napr. el-ra_1,3.6474898284533706,3.840401826012091
7.0,Tsel. napr. el-ra,Tsel. napr. el-ra_2,3.840401826012091,6.13
7.0,Tsel. temp. el-ta,Tsel. temp. el-ta_0,962.0,959.3202824452303
7.0,Tsel. temp. el-ta,Tsel. temp. el-ta_1,959.3202824452303,965.5084144800992
7.0,Tsel. temp. el-ta,Tsel. temp. el-ta_2,965.5084144800992,1000.0
7.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_0,932.0,949.3119279250191
7.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_1,949.3119279250191,966.3977257227334
7.0,Upravlenie: temp-ra el-ta,Upravlenie: temp-ra el-ta_2,966.3977257227334,999.0
7.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._0,917.0,942.2188286446429
7.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._1,942.2188286446429,959.2860184843652
7.0,Upravlenie: temp-ra likv.,Upravlenie: temp-ra likv._2,959.2860184843652,984.0
7.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_0,-4.0,1.1917951450582072
7.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_1,1.1917951450582072,12.536765630482435
7.0,Upravlenie: temp-ra peregreva,Upravlenie: temp-ra peregreva_2,12.536765630482435,41.0
7.0,Ustavka APG,Ustavka APG_0,1.1,1.0680730849930888
7.0,Ustavka APG,Ustavka APG_1,1.0680730849930888,1.5729261802530623
7.0,Ustavka APG,Ustavka APG_2,1.5729261802530623,4.7
7.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._0,0.0,-0.5926455731043153
7.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._1,-0.5926455731043153,0.6848153280355763
7.0,Vremia APG v ruch.rezh.,Vremia APG v ruch.rezh._2,0.6848153280355763,19.4
7.0,Vremia na golod.,Vremia na golod._0,0.0,-3.8717070010435
7.0,Vremia na golod.,Vremia na golod._1,-3.8717070010435,28.569854042286774
7.0,Vremia na golod.,Vremia na golod._2,28.569854042286774,136.0
7.0,Vremia otkl. APG,Vremia otkl. APG_0,0.0,-0.5902661069178334
7.0,Vremia otkl. APG,Vremia otkl. APG_1,-0.5902661069178334,0.682674953301575
7.0,Vremia otkl. APG,Vremia otkl. APG_2,0.682674953301575,19.2
7.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_0,3.5,7.435226017596429
7.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_1,7.435226017596429,12.176089191808414
7.0,Vremia pitaniia po bazovoi ustavke,Vremia pitaniia po bazovoi ustavke_2,12.176089191808414,20.2
7.0,Vremia v nedopitke,Vremia v nedopitke_0,0.1,5.045997844556721
7.0,Vremia v nedopitke,Vremia v nedopitke_1,5.045997844556721,8.106649214266804
7.0,Vremia v nedopitke,Vremia v nedopitke_2,8.106649214266804,12.4
7.0,Vremia v perepitke,Vremia v perepitke_0,0.3,4.626056636224421
7.0,Vremia v perepitke,Vremia v perepitke_1,4.626056636224421,7.631632841332596
7.0,Vremia v perepitke,Vremia v perepitke_2,7.631632841332596,11.0
7.0,Vremia v teste,Vremia v teste_0,0.0,-0.09711221838168771
7.0,Vremia v teste,Vremia v teste_1,-0.09711221838168771,1.7331151573971184
7.0,Vremia v teste,Vremia v teste_2,1.7331151573971184,5.7
7.0,Vremia zapreta APG,Vremia zapreta APG_0,0.0,-0.011901268830479254
7.0,Vremia zapreta APG,Vremia zapreta APG_1,-0.011901268830479254,0.012929924230920108
7.0,Vremia zapreta APG,Vremia zapreta APG_2,0.012929924230920108,0.4
7.0,Vylivka: L/O,Vylivka: L/O_0,1010.0,3407.030018543146
7.0,Vylivka: L/O,Vylivka: L/O_1,3407.030018543146,4616.328079525205
7.0,Vylivka: L/O,Vylivka: L/O_2,4616.328079525205,8400.0
7.0,Vylivka: zadanie,Vylivka: zadanie_0,1000.0,3519.354738613532
7.0,Vylivka: zadanie,Vylivka: zadanie_1,3519.354738613532,4388.16745073558
7.0,Vylivka: zadanie,Vylivka: zadanie_2,4388.16745073558,5000.0
